epoch,model,train_loss,val_loss,selection_loss,selection_metric,state_mse,real_sensor_mse,thermal_residual,hydraulic_residual,boundary_residual,energy_residual,smoothness,total_loss
1,mw_winter_2016_seed_33_GRU-MSE,0.8749479272148826,0.2338035156329473,0.2338035156329473,normalized_state_mse,0.8749479272148826,0.0,0.0,0.0,0.0,0.0,0.0,0.8749479272148826
2,mw_winter_2016_seed_33_GRU-MSE,0.6195971478115428,0.154704620440801,0.154704620440801,normalized_state_mse,0.6195971478115428,0.0,0.0,0.0,0.0,0.0,0.0,0.6195971478115428
3,mw_winter_2016_seed_33_GRU-MSE,0.49429149519313464,0.14012608925501505,0.14012608925501505,normalized_state_mse,0.49429149519313464,0.0,0.0,0.0,0.0,0.0,0.0,0.49429149519313464
4,mw_winter_2016_seed_33_GRU-MSE,0.43089833720163867,0.1494288444519043,0.1494288444519043,normalized_state_mse,0.43089833720163867,0.0,0.0,0.0,0.0,0.0,0.0,0.43089833720163867
5,mw_winter_2016_seed_33_GRU-MSE,0.39388508281924506,0.13834639514485994,0.13834639514485994,normalized_state_mse,0.39388508281924506,0.0,0.0,0.0,0.0,0.0,0.0,0.39388508281924506
6,mw_winter_2016_seed_33_GRU-MSE,0.3722032620148225,0.146744384119908,0.146744384119908,normalized_state_mse,0.3722032620148225,0.0,0.0,0.0,0.0,0.0,0.0,0.3722032620148225
7,mw_winter_2016_seed_33_GRU-MSE,0.3498393960974433,0.14288388565182686,0.14288388565182686,normalized_state_mse,0.3498393960974433,0.0,0.0,0.0,0.0,0.0,0.0,0.3498393960974433
8,mw_winter_2016_seed_33_GRU-MSE,0.3345041275024414,0.1411008139451345,0.1411008139451345,normalized_state_mse,0.3345041275024414,0.0,0.0,0.0,0.0,0.0,0.0,0.3345041275024414
9,mw_winter_2016_seed_33_GRU-MSE,0.32128204676237976,0.13507737095157304,0.13507737095157304,normalized_state_mse,0.32128204676237976,0.0,0.0,0.0,0.0,0.0,0.0,0.32128204676237976
10,mw_winter_2016_seed_33_GRU-MSE,0.3074358661066402,0.1317751109600067,0.1317751109600067,normalized_state_mse,0.3074358661066402,0.0,0.0,0.0,0.0,0.0,0.0,0.3074358661066402
11,mw_winter_2016_seed_33_GRU-MSE,0.29466184025461023,0.13364378238717714,0.13364378238717714,normalized_state_mse,0.29466184025461023,0.0,0.0,0.0,0.0,0.0,0.0,0.29466184025461023
12,mw_winter_2016_seed_33_GRU-MSE,0.2841317883946679,0.12689200043678284,0.12689200043678284,normalized_state_mse,0.2841317883946679,0.0,0.0,0.0,0.0,0.0,0.0,0.2841317883946679
