epoch,model,train_loss,val_loss,selection_loss,selection_metric,state_mse,real_sensor_mse,thermal_residual,hydraulic_residual,boundary_residual,energy_residual,smoothness,total_loss
1,seed_55_GRU-MSE,0.5835688066753474,0.14285978408796446,0.14285978408796446,normalized_state_mse,0.5835688066753474,0.0,0.0,0.0,0.0,0.0,0.0,0.5835688066753474
2,seed_55_GRU-MSE,0.3565091815861789,0.11380970451448645,0.11380970451448645,normalized_state_mse,0.3565091815861789,0.0,0.0,0.0,0.0,0.0,0.0,0.3565091815861789
3,seed_55_GRU-MSE,0.3060260940004479,0.10747953930071422,0.10747953930071422,normalized_state_mse,0.3060260940004479,0.0,0.0,0.0,0.0,0.0,0.0,0.3060260940004479
4,seed_55_GRU-MSE,0.27504906255864736,0.08527712497328009,0.08527712497328009,normalized_state_mse,0.27504906255864736,0.0,0.0,0.0,0.0,0.0,0.0,0.27504906255864736
5,seed_55_GRU-MSE,0.24938943135467442,0.07482612771647316,0.07482612771647316,normalized_state_mse,0.24938943135467442,0.0,0.0,0.0,0.0,0.0,0.0,0.24938943135467442
6,seed_55_GRU-MSE,0.23950152353129603,0.0742073766887188,0.0742073766887188,normalized_state_mse,0.23950152353129603,0.0,0.0,0.0,0.0,0.0,0.0,0.23950152353129603
7,seed_55_GRU-MSE,0.22758319353063902,0.07518150896898337,0.07518150896898337,normalized_state_mse,0.22758319353063902,0.0,0.0,0.0,0.0,0.0,0.0,0.22758319353063902
8,seed_55_GRU-MSE,0.2130257050986543,0.08470722873296056,0.08470722873296056,normalized_state_mse,0.2130257050986543,0.0,0.0,0.0,0.0,0.0,0.0,0.2130257050986543
9,seed_55_GRU-MSE,0.20304078721638882,0.07706693293792861,0.07706693293792861,normalized_state_mse,0.20304078721638882,0.0,0.0,0.0,0.0,0.0,0.0,0.20304078721638882
10,seed_55_GRU-MSE,0.19527086197878374,0.06293550958590848,0.06293550958590848,normalized_state_mse,0.19527086197878374,0.0,0.0,0.0,0.0,0.0,0.0,0.19527086197878374
11,seed_55_GRU-MSE,0.21157026793243308,0.08148749678262643,0.08148749678262643,normalized_state_mse,0.21157026793243308,0.0,0.0,0.0,0.0,0.0,0.0,0.21157026793243308
12,seed_55_GRU-MSE,0.17927486443835677,0.07133997564337083,0.07133997564337083,normalized_state_mse,0.17927486443835677,0.0,0.0,0.0,0.0,0.0,0.0,0.17927486443835677
13,seed_55_GRU-MSE,0.17186796258796344,0.07244756405374833,0.07244756405374833,normalized_state_mse,0.17186796258796344,0.0,0.0,0.0,0.0,0.0,0.0,0.17186796258796344
14,seed_55_GRU-MSE,0.1639336355482087,0.09346248794879232,0.09346248794879232,normalized_state_mse,0.1639336355482087,0.0,0.0,0.0,0.0,0.0,0.0,0.1639336355482087
15,seed_55_GRU-MSE,0.15493216958235612,0.07835094896810395,0.07835094896810395,normalized_state_mse,0.15493216958235612,0.0,0.0,0.0,0.0,0.0,0.0,0.15493216958235612
16,seed_55_GRU-MSE,0.15117960823982052,0.09430144993322236,0.09430144993322236,normalized_state_mse,0.15117960823982052,0.0,0.0,0.0,0.0,0.0,0.0,0.15117960823982052
17,seed_55_GRU-MSE,0.14845465896933369,0.0690086151340178,0.0690086151340178,normalized_state_mse,0.14845465896933369,0.0,0.0,0.0,0.0,0.0,0.0,0.14845465896933369
18,seed_55_GRU-MSE,0.1402331738535202,0.07512965079929147,0.07512965079929147,normalized_state_mse,0.1402331738535202,0.0,0.0,0.0,0.0,0.0,0.0,0.1402331738535202
