epoch,model,train_loss,val_loss,selection_loss,selection_metric,state_mse,real_sensor_mse,thermal_residual,hydraulic_residual,boundary_residual,energy_residual,smoothness,total_loss
1,seed_11_Transformer-MSE,0.5526838528387474,0.13870243302413396,0.13870243302413396,normalized_state_mse,0.5526838528387474,0.0,0.0,0.0,0.0,0.0,0.0,0.5526838528387474
2,seed_11_Transformer-MSE,0.37284604663198645,0.11642098533255714,0.11642098533255714,normalized_state_mse,0.37284604663198645,0.0,0.0,0.0,0.0,0.0,0.0,0.37284604663198645
3,seed_11_Transformer-MSE,0.3314952411209092,0.0936957768031529,0.0936957768031529,normalized_state_mse,0.3314952411209092,0.0,0.0,0.0,0.0,0.0,0.0,0.3314952411209092
4,seed_11_Transformer-MSE,0.3062466528040893,0.11089179425367288,0.11089179425367288,normalized_state_mse,0.3062466528040893,0.0,0.0,0.0,0.0,0.0,0.0,0.3062466528040893
5,seed_11_Transformer-MSE,0.2821212804340052,0.08180882129818201,0.08180882129818201,normalized_state_mse,0.2821212804340052,0.0,0.0,0.0,0.0,0.0,0.0,0.2821212804340052
6,seed_11_Transformer-MSE,0.28986316298445064,0.10750031763953823,0.10750031763953823,normalized_state_mse,0.28986316298445064,0.0,0.0,0.0,0.0,0.0,0.0,0.28986316298445064
7,seed_11_Transformer-MSE,0.2563120952496926,0.09293820336461067,0.09293820336461067,normalized_state_mse,0.2563120952496926,0.0,0.0,0.0,0.0,0.0,0.0,0.2563120952496926
8,seed_11_Transformer-MSE,0.2512754241399693,0.08427446681473937,0.08427446681473937,normalized_state_mse,0.2512754241399693,0.0,0.0,0.0,0.0,0.0,0.0,0.2512754241399693
9,seed_11_Transformer-MSE,0.23720990928510824,0.09495884579207216,0.09495884579207216,normalized_state_mse,0.23720990928510824,0.0,0.0,0.0,0.0,0.0,0.0,0.23720990928510824
10,seed_11_Transformer-MSE,0.24477213338920564,0.08974320095564638,0.08974320095564638,normalized_state_mse,0.24477213338920564,0.0,0.0,0.0,0.0,0.0,0.0,0.24477213338920564
11,seed_11_Transformer-MSE,0.22713141261853956,0.07751379627734423,0.07751379627734423,normalized_state_mse,0.22713141261853956,0.0,0.0,0.0,0.0,0.0,0.0,0.22713141261853956
12,seed_11_Transformer-MSE,0.21985075368799947,0.09309800035719361,0.09309800035719361,normalized_state_mse,0.21985075368799947,0.0,0.0,0.0,0.0,0.0,0.0,0.21985075368799947
13,seed_11_Transformer-MSE,0.2229315366483096,0.09014968174908843,0.09014968174908843,normalized_state_mse,0.2229315366483096,0.0,0.0,0.0,0.0,0.0,0.0,0.2229315366483096
14,seed_11_Transformer-MSE,0.234276405902523,0.08958291155951363,0.08958291155951363,normalized_state_mse,0.234276405902523,0.0,0.0,0.0,0.0,0.0,0.0,0.234276405902523
15,seed_11_Transformer-MSE,0.19797065684741194,0.08005211076566152,0.08005211076566152,normalized_state_mse,0.19797065684741194,0.0,0.0,0.0,0.0,0.0,0.0,0.19797065684741194
16,seed_11_Transformer-MSE,0.19256544988037963,0.07811447153134006,0.07811447153134006,normalized_state_mse,0.19256544988037963,0.0,0.0,0.0,0.0,0.0,0.0,0.19256544988037963
17,seed_11_Transformer-MSE,0.19346912035887892,0.07968156225979328,0.07968156225979328,normalized_state_mse,0.19346912035887892,0.0,0.0,0.0,0.0,0.0,0.0,0.19346912035887892
18,seed_11_Transformer-MSE,0.1801970313782945,0.08018301986157894,0.08018301986157894,normalized_state_mse,0.1801970313782945,0.0,0.0,0.0,0.0,0.0,0.0,0.1801970313782945
19,seed_11_Transformer-MSE,0.17730157178911296,0.08681351185909339,0.08681351185909339,normalized_state_mse,0.17730157178911296,0.0,0.0,0.0,0.0,0.0,0.0,0.17730157178911296
