epoch,model,train_loss,val_loss,selection_loss,selection_metric,state_mse,real_sensor_mse,thermal_residual,hydraulic_residual,boundary_residual,energy_residual,heat_loss_residual,smoothness,total_loss
1,mw_winter_2016_seed_11_Proposed PI-GNN-GRU-v3 balanced_mode,423.7267594770952,245.64743041992188,2.1242363850275674,normalized_state_mse,3.3299269025976006,420.3968311656605,0.19962476193904877,0.16693472659046,26.43010885065252,0.1800808940421451,5.657735217701305,1.7911984487013384,423.7267594770952
2,mw_winter_2016_seed_11_Proposed PI-GNN-GRU-v3 balanced_mode,160.62554168701172,64.70486704508464,1.2305471499760945,normalized_state_mse,2.6648373387076636,157.9607030695135,0.9329368932680651,0.17396539449691772,20.81719294461337,0.4752987433563579,4.673602472652089,4.248574777082964,160.62554168701172
3,mw_winter_2016_seed_11_Proposed PI-GNN-GRU-v3 balanced_mode,38.02663577686656,23.63255564371745,0.33390407264232635,normalized_state_mse,1.5873172933405095,36.34054027904164,1.7873873602260242,0.18681558018380945,12.123705690557307,1.2518752271478826,2.61007961359891,4.18316370790655,38.02663577686656
4,mw_winter_2016_seed_11_Proposed PI-GNN-GRU-v3 balanced_mode,18.824952732432973,4.949970960617065,0.1604779064655304,normalized_state_mse,0.8814018585465171,17.7905967018821,2.0083720792423594,0.28521871160377155,7.270455967296254,2.7864067662845957,1.0884678851474414,3.1253211281516333,18.824952732432973
5,mw_winter_2016_seed_11_Proposed PI-GNN-GRU-v3 balanced_mode,7.337742892178622,3.4558154741923013,0.20678899685541788,normalized_state_mse,0.6528732180595398,6.369150855324485,3.0462951443412085,0.9102396450259469,7.861033482985063,6.296106815338135,0.8190309405326843,4.413387905467641,7.337742892178622
6,mw_winter_2016_seed_11_Proposed PI-GNN-GRU-v3 balanced_mode,5.193826632066206,2.2305856545766196,0.19571124762296677,normalized_state_mse,0.5998136645013635,4.253591364080256,2.3511359041387383,0.8702643513679504,6.879909558729692,3.9763186194679956,0.7803819260813973,4.058863834901289,5.193826632066206
7,mw_winter_2016_seed_11_Proposed PI-GNN-GRU-v3 balanced_mode,4.882227789271962,1.0886808236440022,0.1631853605310122,normalized_state_mse,0.5749112557281147,3.9863371415571733,2.1148313500664453,0.9817506941882047,6.886697292327881,2.944941368970004,0.7767135067419573,4.130462516437877,4.882227789271962
8,mw_winter_2016_seed_11_Proposed PI-GNN-GRU-v3 balanced_mode,4.318593718788841,1.192470669746399,0.19116083532571793,normalized_state_mse,0.5767074037681926,3.4511089758439497,1.7399548400532117,0.9484675201502714,6.825137268413197,2.0670434453270654,0.7703840976411646,3.986659440127286,4.318593718788841
9,mw_winter_2016_seed_11_Proposed PI-GNN-GRU-v3 balanced_mode,4.093709100376476,1.2442921996116638,0.1838345304131508,normalized_state_mse,0.5644096000628038,3.237150777469982,1.7702248096466064,0.9579959999431263,6.765535007823598,2.204971345988187,0.751571690494364,3.9202976660294966,4.093709100376476
10,mw_winter_2016_seed_11_Proposed PI-GNN-GRU-v3 balanced_mode,3.9322184432636607,0.8330676952997843,0.2091145763794581,normalized_state_mse,0.5504107312722639,3.093907204541293,1.7185739170421253,0.9577170231125571,6.757718172940341,2.1408684903925117,0.747199532660571,3.7565007426521997,3.9322184432636607
11,mw_winter_2016_seed_11_Proposed PI-GNN-GRU-v3 balanced_mode,3.612092625011097,0.7065006295839945,0.15601973235607147,normalized_state_mse,0.532567864114588,2.7734958041797984,2.0211888551712036,1.0062418417497114,6.778838374397972,2.3676051660017534,0.7267909022894773,3.664765097878196,3.612092625011097
12,mw_winter_2016_seed_11_Proposed PI-GNN-GRU-v3 balanced_mode,3.4329571940682153,0.5399016439914703,0.18933087090651193,normalized_state_mse,0.5275443629785017,2.624341357838024,1.6284819082780317,0.9884665445847944,6.756968801671809,1.999322230165655,0.728650686415759,3.491795713251287,3.4329571940682153
