epoch,model,train_loss,val_loss,selection_loss,selection_metric,state_mse,real_sensor_mse,thermal_residual,hydraulic_residual,boundary_residual,energy_residual,smoothness,total_loss
1,seed_22_GRU-MSE,0.5517247833988883,0.1573140850024564,0.1573140850024564,normalized_state_mse,0.5517247833988883,0.0,0.0,0.0,0.0,0.0,0.0,0.5517247833988883
2,seed_22_GRU-MSE,0.3491256825174346,0.0993878176169736,0.0993878176169736,normalized_state_mse,0.3491256825174346,0.0,0.0,0.0,0.0,0.0,0.0,0.3491256825174346
3,seed_22_GRU-MSE,0.3126900274532311,0.0875460013215031,0.0875460013215031,normalized_state_mse,0.3126900274532311,0.0,0.0,0.0,0.0,0.0,0.0,0.3126900274532311
4,seed_22_GRU-MSE,0.28183945753809175,0.08384016049759728,0.08384016049759728,normalized_state_mse,0.28183945753809175,0.0,0.0,0.0,0.0,0.0,0.0,0.28183945753809175
5,seed_22_GRU-MSE,0.2584245169930386,0.0778239771191563,0.0778239771191563,normalized_state_mse,0.2584245169930386,0.0,0.0,0.0,0.0,0.0,0.0,0.2584245169930386
6,seed_22_GRU-MSE,0.24103133594899467,0.06727987394801208,0.06727987394801208,normalized_state_mse,0.24103133594899467,0.0,0.0,0.0,0.0,0.0,0.0,0.24103133594899467
7,seed_22_GRU-MSE,0.22798362808922926,0.06517095331634794,0.06517095331634794,normalized_state_mse,0.22798362808922926,0.0,0.0,0.0,0.0,0.0,0.0,0.22798362808922926
8,seed_22_GRU-MSE,0.213266417835698,0.08273847055222307,0.08273847055222307,normalized_state_mse,0.213266417835698,0.0,0.0,0.0,0.0,0.0,0.0,0.213266417835698
9,seed_22_GRU-MSE,0.20533809596390434,0.06273046894265073,0.06273046894265073,normalized_state_mse,0.20533809596390434,0.0,0.0,0.0,0.0,0.0,0.0,0.20533809596390434
10,seed_22_GRU-MSE,0.19640777954323727,0.08086840382644109,0.08086840382644109,normalized_state_mse,0.19640777954323727,0.0,0.0,0.0,0.0,0.0,0.0,0.19640777954323727
11,seed_22_GRU-MSE,0.18948604301972824,0.07879753330988544,0.07879753330988544,normalized_state_mse,0.18948604301972824,0.0,0.0,0.0,0.0,0.0,0.0,0.18948604301972824
12,seed_22_GRU-MSE,0.18272004840951978,0.0634312851886664,0.0634312851886664,normalized_state_mse,0.18272004840951978,0.0,0.0,0.0,0.0,0.0,0.0,0.18272004840951978
13,seed_22_GRU-MSE,0.17745389394236333,0.08537656281675611,0.08537656281675611,normalized_state_mse,0.17745389394236333,0.0,0.0,0.0,0.0,0.0,0.0,0.17745389394236333
14,seed_22_GRU-MSE,0.17462157700775247,0.08459138644060918,0.08459138644060918,normalized_state_mse,0.17462157700775247,0.0,0.0,0.0,0.0,0.0,0.0,0.17462157700775247
15,seed_22_GRU-MSE,0.16213092157109218,0.09101134458822864,0.09101134458822864,normalized_state_mse,0.16213092157109218,0.0,0.0,0.0,0.0,0.0,0.0,0.16213092157109218
16,seed_22_GRU-MSE,0.15872573547742583,0.10784722226006645,0.10784722226006645,normalized_state_mse,0.15872573547742583,0.0,0.0,0.0,0.0,0.0,0.0,0.15872573547742583
17,seed_22_GRU-MSE,0.15363820653521654,0.06912552073065724,0.06912552073065724,normalized_state_mse,0.15363820653521654,0.0,0.0,0.0,0.0,0.0,0.0,0.15363820653521654
