epoch,model,train_loss,val_loss,selection_loss,selection_metric,state_mse,real_sensor_mse,thermal_residual,hydraulic_residual,boundary_residual,energy_residual,smoothness,total_loss
1,mw_late_winter_2018_seed_33_GRU-MSE,0.8623983263969421,2.671735405921936,2.671735405921936,normalized_state_mse,0.8623983263969421,0.0,0.0,0.0,0.0,0.0,0.0,0.8623983263969421
2,mw_late_winter_2018_seed_33_GRU-MSE,0.572239258072593,2.39142111937205,2.39142111937205,normalized_state_mse,0.572239258072593,0.0,0.0,0.0,0.0,0.0,0.0,0.572239258072593
3,mw_late_winter_2018_seed_33_GRU-MSE,0.41856727274981415,2.102510094642639,2.102510094642639,normalized_state_mse,0.41856727274981415,0.0,0.0,0.0,0.0,0.0,0.0,0.41856727274981415
4,mw_late_winter_2018_seed_33_GRU-MSE,0.33025631308555603,1.9669415950775146,1.9669415950775146,normalized_state_mse,0.33025631308555603,0.0,0.0,0.0,0.0,0.0,0.0,0.33025631308555603
5,mw_late_winter_2018_seed_33_GRU-MSE,0.2850213890725916,1.8572165568669636,1.8572165568669636,normalized_state_mse,0.2850213890725916,0.0,0.0,0.0,0.0,0.0,0.0,0.2850213890725916
6,mw_late_winter_2018_seed_33_GRU-MSE,0.2600300745530562,1.7684861421585083,1.7684861421585083,normalized_state_mse,0.2600300745530562,0.0,0.0,0.0,0.0,0.0,0.0,0.2600300745530562
7,mw_late_winter_2018_seed_33_GRU-MSE,0.24212966182015158,1.7257578770319622,1.7257578770319622,normalized_state_mse,0.24212966182015158,0.0,0.0,0.0,0.0,0.0,0.0,0.24212966182015158
8,mw_late_winter_2018_seed_33_GRU-MSE,0.22727381234819238,1.6112778584162395,1.6112778584162395,normalized_state_mse,0.22727381234819238,0.0,0.0,0.0,0.0,0.0,0.0,0.22727381234819238
9,mw_late_winter_2018_seed_33_GRU-MSE,0.2143997306173498,1.595305343468984,1.595305343468984,normalized_state_mse,0.2143997306173498,0.0,0.0,0.0,0.0,0.0,0.0,0.2143997306173498
10,mw_late_winter_2018_seed_33_GRU-MSE,0.20364938947287473,1.511075735092163,1.511075735092163,normalized_state_mse,0.20364938947287473,0.0,0.0,0.0,0.0,0.0,0.0,0.20364938947287473
11,mw_late_winter_2018_seed_33_GRU-MSE,0.19199349121613937,1.47269207239151,1.47269207239151,normalized_state_mse,0.19199349121613937,0.0,0.0,0.0,0.0,0.0,0.0,0.19199349121613937
12,mw_late_winter_2018_seed_33_GRU-MSE,0.1838484067808498,1.3574905196825664,1.3574905196825664,normalized_state_mse,0.1838484067808498,0.0,0.0,0.0,0.0,0.0,0.0,0.1838484067808498
