epoch,model,train_loss,val_loss,selection_loss,selection_metric,state_mse,real_sensor_mse,thermal_residual,hydraulic_residual,boundary_residual,energy_residual,heat_loss_residual,smoothness,total_loss
1,mw_winter_2016_seed_33_Proposed PI-GNN-GRU-v3 balanced_mode,388.43255892666906,237.3215128580729,1.9704641898473103,normalized_state_mse,3.222724112597379,385.20983331853694,0.6952768659049814,0.1681256964802742,24.517565293745562,0.1983709226955067,8.4485914923928,1.9685055396773599,388.43255892666906
2,mw_winter_2016_seed_33_Proposed PI-GNN-GRU-v3 balanced_mode,159.4967242154208,68.42772928873698,1.1286204258600872,normalized_state_mse,2.422223763032393,157.07450034401634,3.1311182108792392,0.16246781633658844,17.589797193353828,0.39590576020154084,6.45376630262895,5.130074717781761,159.4967242154208
3,mw_winter_2016_seed_33_Proposed PI-GNN-GRU-v3 balanced_mode,39.7290061603893,27.520641326904297,0.29524510602156323,normalized_state_mse,1.4248581366105513,38.15818301114169,6.0190863826058125,0.166531812060963,9.85566724430431,1.1633326790549539,3.5413763523101807,7.083889744498513,39.7290061603893
4,mw_winter_2016_seed_33_Proposed PI-GNN-GRU-v3 balanced_mode,24.137046640569512,14.287023862202963,0.2452679475148519,normalized_state_mse,0.7837776595895941,23.186588980934836,3.0148280317133125,0.1993106718767773,6.065242073752663,2.7474124539982188,1.3335843736475164,3.3034184846011074,24.137046640569512
5,mw_winter_2016_seed_33_Proposed PI-GNN-GRU-v3 balanced_mode,9.622682874852961,4.59203561147054,0.19302313774824142,normalized_state_mse,0.6463697471401908,8.623218623074619,4.0279107093811035,0.6446083960208026,6.604690378362482,9.366059910167348,1.1268726966597817,3.896347392689098,9.622682874852961
6,mw_winter_2016_seed_33_Proposed PI-GNN-GRU-v3 balanced_mode,5.835490920326927,1.1264831225077312,0.20337671538194022,normalized_state_mse,0.6004124744371935,4.8310277895493945,3.539700052954934,0.847284815528176,6.39016697623513,4.776153802871704,1.1612463647669011,4.588529911908236,5.835490920326927
7,mw_winter_2016_seed_33_Proposed PI-GNN-GRU-v3 balanced_mode,4.586352304978804,0.6659816404183706,0.1932748481631279,normalized_state_mse,0.57457696036859,3.6868963024832984,2.392903447151184,0.9172630418430675,6.409284895116633,2.9021426114169033,1.132706029848619,3.6708994778719815,4.586352304978804
8,mw_winter_2016_seed_33_Proposed PI-GNN-GRU-v3 balanced_mode,3.8287879336964,0.811727503935496,0.18998505175113678,normalized_state_mse,0.5675201090899381,2.9723027619448574,1.8586963306773792,0.8982260931621898,6.344326929612593,2.291848995468833,1.137002018364993,3.378118233247237,3.8287879336964
9,mw_winter_2016_seed_33_Proposed PI-GNN-GRU-v3 balanced_mode,3.6382020603526724,0.5864605704943339,0.14436128735542297,normalized_state_mse,0.5446544208309867,2.7980976321480493,2.023079752922058,0.8872930136593905,6.299684654582631,2.3540012511340054,1.0985620076006108,3.2061474973505195,3.6382020603526724
10,mw_winter_2016_seed_33_Proposed PI-GNN-GRU-v3 balanced_mode,3.3411111614920874,0.6290132304032644,0.173093780875206,normalized_state_mse,0.5309979292479429,2.512573003768921,1.9638961878689853,0.9602625424211676,6.366336280649358,2.5961243456060235,1.101690484718843,3.167065078561956,3.3411111614920874
11,mw_winter_2016_seed_33_Proposed PI-GNN-GRU-v3 balanced_mode,3.0940769585696133,0.4898012379805247,0.16235328217347464,normalized_state_mse,0.509086551991376,2.2965487133372915,1.8998924710533835,0.917122634974393,6.212498794902455,2.545872699130665,1.086743189529939,2.905702092430808,3.0940769585696133
12,mw_winter_2016_seed_33_Proposed PI-GNN-GRU-v3 balanced_mode,2.9109188209880483,0.5499210158983866,0.1439684679110845,normalized_state_mse,0.4950186556035822,2.1368863690983164,1.8286457386883823,0.935816531831568,6.001030336726796,2.377693934874101,1.0445125373927029,2.9244964773004707,2.9109188209880483
