epoch,model,train_loss,val_loss,selection_loss,selection_metric,state_mse,real_sensor_mse,thermal_residual,hydraulic_residual,boundary_residual,energy_residual,smoothness,total_loss
1,mw_winter_2016_seed_11_Transformer-MSE,0.8563974689353596,0.17171830932299295,0.17171830932299295,normalized_state_mse,0.8563974689353596,0.0,0.0,0.0,0.0,0.0,0.0,0.8563974689353596
2,mw_winter_2016_seed_11_Transformer-MSE,0.5642334683374925,0.15416940301656723,0.15416940301656723,normalized_state_mse,0.5642334683374925,0.0,0.0,0.0,0.0,0.0,0.0,0.5642334683374925
3,mw_winter_2016_seed_11_Transformer-MSE,0.4740782515569167,0.15526908387740454,0.15526908387740454,normalized_state_mse,0.4740782515569167,0.0,0.0,0.0,0.0,0.0,0.0,0.4740782515569167
4,mw_winter_2016_seed_11_Transformer-MSE,0.41219382936304266,0.19050269201397896,0.19050269201397896,normalized_state_mse,0.41219382936304266,0.0,0.0,0.0,0.0,0.0,0.0,0.41219382936304266
5,mw_winter_2016_seed_11_Transformer-MSE,0.38475604355335236,0.1789185938735803,0.1789185938735803,normalized_state_mse,0.38475604355335236,0.0,0.0,0.0,0.0,0.0,0.0,0.38475604355335236
6,mw_winter_2016_seed_11_Transformer-MSE,0.36312930421395734,0.15013414000471434,0.15013414000471434,normalized_state_mse,0.36312930421395734,0.0,0.0,0.0,0.0,0.0,0.0,0.36312930421395734
7,mw_winter_2016_seed_11_Transformer-MSE,0.34246284853328357,0.14878293002645174,0.14878293002645174,normalized_state_mse,0.34246284853328357,0.0,0.0,0.0,0.0,0.0,0.0,0.34246284853328357
8,mw_winter_2016_seed_11_Transformer-MSE,0.3263912512497468,0.1503036990761757,0.1503036990761757,normalized_state_mse,0.3263912512497468,0.0,0.0,0.0,0.0,0.0,0.0,0.3263912512497468
9,mw_winter_2016_seed_11_Transformer-MSE,0.320846981622956,0.1225089356303215,0.1225089356303215,normalized_state_mse,0.320846981622956,0.0,0.0,0.0,0.0,0.0,0.0,0.320846981622956
10,mw_winter_2016_seed_11_Transformer-MSE,0.3120908601717515,0.13422124770780405,0.13422124770780405,normalized_state_mse,0.3120908601717515,0.0,0.0,0.0,0.0,0.0,0.0,0.3120908601717515
11,mw_winter_2016_seed_11_Transformer-MSE,0.30030299723148346,0.1447226144373417,0.1447226144373417,normalized_state_mse,0.30030299723148346,0.0,0.0,0.0,0.0,0.0,0.0,0.30030299723148346
12,mw_winter_2016_seed_11_Transformer-MSE,0.29449923607436096,0.15078602358698845,0.15078602358698845,normalized_state_mse,0.29449923607436096,0.0,0.0,0.0,0.0,0.0,0.0,0.29449923607436096
