epoch,model,train_loss,val_loss,selection_loss,selection_metric,state_mse,real_sensor_mse,thermal_residual,hydraulic_residual,boundary_residual,energy_residual,smoothness,total_loss
1,seed_22_Transformer-MSE,0.5599636577747085,0.14772740378975868,0.14772740378975868,normalized_state_mse,0.5599636577747085,0.0,0.0,0.0,0.0,0.0,0.0,0.5599636577747085
2,seed_22_Transformer-MSE,0.37255207008936186,0.11660251872880119,0.11660251872880119,normalized_state_mse,0.37255207008936186,0.0,0.0,0.0,0.0,0.0,0.0,0.37255207008936186
3,seed_22_Transformer-MSE,0.34042926375387295,0.10232129693031311,0.10232129693031311,normalized_state_mse,0.34042926375387295,0.0,0.0,0.0,0.0,0.0,0.0,0.34042926375387295
4,seed_22_Transformer-MSE,0.3072680624371225,0.08910592419228383,0.08910592419228383,normalized_state_mse,0.3072680624371225,0.0,0.0,0.0,0.0,0.0,0.0,0.3072680624371225
5,seed_22_Transformer-MSE,0.28915628700545337,0.12212159378187996,0.12212159378187996,normalized_state_mse,0.28915628700545337,0.0,0.0,0.0,0.0,0.0,0.0,0.28915628700545337
6,seed_22_Transformer-MSE,0.27645870772275055,0.13727381506136485,0.13727381506136485,normalized_state_mse,0.27645870772275055,0.0,0.0,0.0,0.0,0.0,0.0,0.27645870772275055
7,seed_22_Transformer-MSE,0.262229345400225,0.11392737313040666,0.11392737313040666,normalized_state_mse,0.262229345400225,0.0,0.0,0.0,0.0,0.0,0.0,0.262229345400225
8,seed_22_Transformer-MSE,0.2520056093168078,0.11254113540053368,0.11254113540053368,normalized_state_mse,0.2520056093168078,0.0,0.0,0.0,0.0,0.0,0.0,0.2520056093168078
9,seed_22_Transformer-MSE,0.24183866686441682,0.0865911500794547,0.0865911500794547,normalized_state_mse,0.24183866686441682,0.0,0.0,0.0,0.0,0.0,0.0,0.24183866686441682
10,seed_22_Transformer-MSE,0.24484669462297903,0.13017671874591283,0.13017671874591283,normalized_state_mse,0.24484669462297903,0.0,0.0,0.0,0.0,0.0,0.0,0.24484669462297903
11,seed_22_Transformer-MSE,0.23243578873348958,0.10124649958951133,0.10124649958951133,normalized_state_mse,0.23243578873348958,0.0,0.0,0.0,0.0,0.0,0.0,0.23243578873348958
12,seed_22_Transformer-MSE,0.23755044749740398,0.13836846194629157,0.13836846194629157,normalized_state_mse,0.23755044749740398,0.0,0.0,0.0,0.0,0.0,0.0,0.23755044749740398
13,seed_22_Transformer-MSE,0.2221688632147782,0.10372891649603844,0.10372891649603844,normalized_state_mse,0.2221688632147782,0.0,0.0,0.0,0.0,0.0,0.0,0.2221688632147782
14,seed_22_Transformer-MSE,0.19854745517174402,0.09460428490170411,0.09460428490170411,normalized_state_mse,0.19854745517174402,0.0,0.0,0.0,0.0,0.0,0.0,0.19854745517174402
15,seed_22_Transformer-MSE,0.20629574087533084,0.10310154780745506,0.10310154780745506,normalized_state_mse,0.20629574087533084,0.0,0.0,0.0,0.0,0.0,0.0,0.20629574087533084
16,seed_22_Transformer-MSE,0.21087791307857542,0.08073730074933597,0.08073730074933597,normalized_state_mse,0.21087791307857542,0.0,0.0,0.0,0.0,0.0,0.0,0.21087791307857542
17,seed_22_Transformer-MSE,0.18888634702924526,0.11527625684227262,0.11527625684227262,normalized_state_mse,0.18888634702924526,0.0,0.0,0.0,0.0,0.0,0.0,0.18888634702924526
18,seed_22_Transformer-MSE,0.1822394962337884,0.1246747834874051,0.1246747834874051,normalized_state_mse,0.1822394962337884,0.0,0.0,0.0,0.0,0.0,0.0,0.1822394962337884
19,seed_22_Transformer-MSE,0.173295938381643,0.08445524131613118,0.08445524131613118,normalized_state_mse,0.173295938381643,0.0,0.0,0.0,0.0,0.0,0.0,0.173295938381643
20,seed_22_Transformer-MSE,0.1653687549246983,0.07708426165793623,0.07708426165793623,normalized_state_mse,0.1653687549246983,0.0,0.0,0.0,0.0,0.0,0.0,0.1653687549246983
