epoch,model,train_loss,val_loss,selection_loss,selection_metric,state_mse,real_sensor_mse,thermal_residual,hydraulic_residual,boundary_residual,energy_residual,heat_loss_residual,smoothness,total_loss
1,mw_late_winter_2018_seed_11_Proposed PI-GNN-GRU-v3 accuracy_mode,225.8906014182351,138.59807332356772,1.9213149547576904,normalized_state_mse,3.4816829508001153,222.4089216752486,0.15957360782406546,2.3146264227953823,385.5087585449219,0.11497974260286851,5.979033491828225,1.4440093257210471,225.8906014182351
2,mw_late_winter_2018_seed_11_Proposed PI-GNN-GRU-v3 accuracy_mode,97.09775265780362,59.726141611735024,1.513920783996582,normalized_state_mse,2.796147108078003,94.30160453102805,0.6695583489808169,2.3403899019414727,317.8470736416903,0.2541950751434673,5.030229611830278,3.5349617221138696,97.09775265780362
3,mw_late_winter_2018_seed_11_Proposed PI-GNN-GRU-v3 accuracy_mode,31.49988954717463,47.038516998291016,1.439136524995168,normalized_state_mse,1.6664916656234048,29.58619516546076,1.3867569836703213,2.269043976610357,193.32682592218572,0.9155106354843486,2.8793987035751343,3.444215080954812,31.49988954717463
4,mw_late_winter_2018_seed_11_Proposed PI-GNN-GRU-v3 accuracy_mode,18.23578791184859,22.823444366455078,1.7563016812006633,normalized_state_mse,0.9079835306514393,17.019146399064496,1.857996030287309,1.4463112354278564,118.9370248967951,1.9329523606733843,1.2175203074108472,2.651869362050837,18.23578791184859
5,mw_late_winter_2018_seed_11_Proposed PI-GNN-GRU-v3 accuracy_mode,6.145315950567072,7.034002463022868,1.6335622469584148,normalized_state_mse,0.6973053867166693,4.996009566567161,3.572936621579257,0.974877807227048,112.15842299027877,7.86891228502447,0.8891924890604886,4.370758034966209,6.145315950567072
6,mw_late_winter_2018_seed_11_Proposed PI-GNN-GRU-v3 accuracy_mode,3.8253922895951704,6.216424783070882,1.377665102481842,normalized_state_mse,0.5993646654215726,2.715076945044778,3.7499259168451484,0.8816228454763239,93.30420684814453,8.808556209911,0.8089811070398851,4.9243998527526855,3.8253922895951704
7,mw_late_winter_2018_seed_11_Proposed PI-GNN-GRU-v3 accuracy_mode,3.228319536555897,6.635915438334147,1.5271889170010884,normalized_state_mse,0.522438723932613,2.225313186645508,3.7940597967668013,0.9682256362654946,87.47433957186612,7.144245451146906,0.6630859808488325,4.996737003326416,3.228319536555897
8,mw_late_winter_2018_seed_11_Proposed PI-GNN-GRU-v3 accuracy_mode,2.8011836138638584,6.15697717666626,1.3556033372879028,normalized_state_mse,0.45114781910722906,1.901435212655501,3.8675555966117163,1.0011089010672136,80.8404357216575,8.315168554132635,0.49071453647180036,4.583654100244695,2.8011836138638584
9,mw_late_winter_2018_seed_11_Proposed PI-GNN-GRU-v3 accuracy_mode,2.670806733044711,5.934517939885457,1.3141268491744995,normalized_state_mse,0.3982859389348464,1.8563693761825562,5.190052205866033,1.071997810493816,71.19524314186789,14.223830483176492,0.42945884980938653,4.452451012351296,2.670806733044711
10,mw_late_winter_2018_seed_11_Proposed PI-GNN-GRU-v3 accuracy_mode,2.6001346328041772,5.0766487916310625,1.212828516960144,normalized_state_mse,0.3644031828100031,1.8772181489250876,5.029429479078813,0.9235603971914812,59.47478485107422,16.807326837019488,0.3875833505933935,4.376688567074862,2.6001346328041772
11,mw_late_winter_2018_seed_11_Proposed PI-GNN-GRU-v3 accuracy_mode,2.2238510847091675,5.135987122853597,1.2267703016599019,normalized_state_mse,0.3356082073666833,1.5767845673994585,4.098565730181607,1.0786339315501126,51.40857765891335,16.76624939658425,0.34529715099117975,4.407422044060447,2.2238510847091675
12,mw_late_winter_2018_seed_11_Proposed PI-GNN-GRU-v3 accuracy_mode,2.3035317876122217,5.34030556678772,1.172528366247813,normalized_state_mse,0.31202111867341126,1.7260651805184104,3.8826022798364814,1.0197474360466003,43.136835618452594,14.235357024452902,0.30575699833306397,4.061208638277921,2.3035317876122217
