epoch,model,train_loss,val_loss,selection_loss,selection_metric,state_mse,real_sensor_mse,thermal_residual,hydraulic_residual,boundary_residual,energy_residual,heat_loss_residual,smoothness,total_loss
1,seed_11_Proposed PI-GNN-GRU-v3 balanced_mode,109.14935129339045,2.4129330941608975,0.28810314408370424,normalized_state_mse,1.695347362621264,107.45400446111506,6.742147644812411,0.35263719443570485,15.757696249268271,7.593588124396223,8.71476837721738,4.729515601288188,109.14935129339045
2,seed_11_Proposed PI-GNN-GRU-v3 balanced_mode,4.588352824702407,0.5136719175747463,0.11767811514437199,normalized_state_mse,0.5733439981034307,4.015008821631923,12.125185099515049,0.7352934344248339,7.042036025813132,10.941419334122628,2.0626045016176775,4.541175979556459,4.588352824702407
3,seed_11_Proposed PI-GNN-GRU-v3 balanced_mode,3.2396428747610613,0.5754191449710301,0.20854049495288304,normalized_state_mse,0.5064798385807963,2.61551364624139,4.765305721398556,0.8117567291765502,6.5877198486617115,5.0869972272352735,1.8935959874228998,2.9073681650739727,3.2396428747610613
4,seed_11_Proposed PI-GNN-GRU-v3 balanced_mode,2.9225494518424524,0.5501011886766979,0.13113479475889886,normalized_state_mse,0.459103692435857,2.2608547788677793,3.8545499353697807,0.8093261881308123,5.846674156911446,4.937808354695638,1.6754301077488698,2.640410714077227,2.9225494518424524
5,seed_11_Proposed PI-GNN-GRU-v3 balanced_mode,2.8382697809826243,0.9967269088540759,0.21285922718899591,normalized_state_mse,0.4375575550577857,2.108422765226075,3.698675827546553,0.8251765722578223,5.523323933283488,5.036489786523761,1.4609025976423062,2.568318258632313,2.8382697809826243
6,seed_11_Proposed PI-GNN-GRU-v3 balanced_mode,2.8063292702039084,0.5582786606890815,0.1454590926212924,normalized_state_mse,0.42713557014411146,2.0213448242707686,3.1880741227756846,0.8182764739701243,5.499006831284725,4.444698684143297,1.5323600778073976,2.4657864751237812,2.8063292702039084
7,seed_11_Proposed PI-GNN-GRU-v3 balanced_mode,2.54540220896403,0.7768054178782872,0.13652632970895087,normalized_state_mse,0.40674342835942906,1.7966536572485259,3.065363277088512,0.7965148655754147,5.022609199538375,4.7699326710267504,1.295123075445493,2.3407845749999536,2.54540220896403
8,seed_11_Proposed PI-GNN-GRU-v3 balanced_mode,2.490348745476116,0.6796401930706841,0.18607141290392196,normalized_state_mse,0.44291829148476775,1.705539132609512,3.0245324915105645,0.8211360203497338,5.2766089331020005,4.249086647322684,1.4519843436551816,2.3398193337700586,2.490348745476116
9,seed_11_Proposed PI-GNN-GRU-v3 balanced_mode,2.290212109233394,0.6150700109345573,0.10536568904561656,normalized_state_mse,0.39692203373168455,1.5710685108647202,2.8770981990929805,0.8206195032054727,4.8680009101376385,3.997358054825754,1.3456894373803427,2.232756919933088,2.290212109233394
10,seed_11_Proposed PI-GNN-GRU-v3 balanced_mode,2.23548553387324,0.5993465738637107,0.10695102624595165,normalized_state_mse,0.38067549738017,1.5475245208451243,2.7376494552149917,0.8145594630729068,4.526412980122999,4.067333761489753,1.2085967840570393,2.164858175046516,2.23548553387324
11,seed_11_Proposed PI-GNN-GRU-v3 balanced_mode,2.0451739809729834,0.47055836021900177,0.0916424420263086,normalized_state_mse,0.3609913986063365,1.375750395384702,2.911372325637124,0.8163578939257246,4.205018086866899,4.0903334870482935,1.1037329308914416,2.0990743691271003,2.0451739809729834
12,seed_11_Proposed PI-GNN-GRU-v3 balanced_mode,2.091439709518895,0.8910361443247113,0.10975859819778375,normalized_state_mse,0.35748938674276526,1.4148791351101615,3.1645093686652905,0.8144143255371036,4.150307910008864,4.072694406364903,1.0615173835646023,2.041827557664929,2.091439709518895
13,seed_11_Proposed PI-GNN-GRU-v3 balanced_mode,2.093251378247232,0.33164847109998974,0.09273667473878179,normalized_state_mse,0.3515099406693921,1.4450086743542643,2.7919944217710784,0.8138434970469186,4.005156163013343,4.067650543920921,1.0101761578610449,1.99496267600493,2.093251378247232
