epoch,model,train_loss,val_loss,selection_loss,selection_metric,state_mse,real_sensor_mse,thermal_residual,hydraulic_residual,boundary_residual,energy_residual,smoothness,total_loss
1,mw_late_winter_2018_seed_11_Transformer-MSE,0.810938607562672,2.5158146222432456,2.5158146222432456,normalized_state_mse,0.810938607562672,0.0,0.0,0.0,0.0,0.0,0.0,0.810938607562672
2,mw_late_winter_2018_seed_11_Transformer-MSE,0.4715155037966641,2.2011790672938027,2.2011790672938027,normalized_state_mse,0.4715155037966641,0.0,0.0,0.0,0.0,0.0,0.0,0.4715155037966641
3,mw_late_winter_2018_seed_11_Transformer-MSE,0.35552254861051386,2.0378383795420327,2.0378383795420327,normalized_state_mse,0.35552254861051386,0.0,0.0,0.0,0.0,0.0,0.0,0.35552254861051386
4,mw_late_winter_2018_seed_11_Transformer-MSE,0.31175038624893536,1.8695727586746216,1.8695727586746216,normalized_state_mse,0.31175038624893536,0.0,0.0,0.0,0.0,0.0,0.0,0.31175038624893536
5,mw_late_winter_2018_seed_11_Transformer-MSE,0.2873960476030003,1.769395649433136,1.769395649433136,normalized_state_mse,0.2873960476030003,0.0,0.0,0.0,0.0,0.0,0.0,0.2873960476030003
6,mw_late_winter_2018_seed_11_Transformer-MSE,0.2733018845319748,1.6266986926396687,1.6266986926396687,normalized_state_mse,0.2733018845319748,0.0,0.0,0.0,0.0,0.0,0.0,0.2733018845319748
7,mw_late_winter_2018_seed_11_Transformer-MSE,0.2601693340323188,1.5947636167208354,1.5947636167208354,normalized_state_mse,0.2601693340323188,0.0,0.0,0.0,0.0,0.0,0.0,0.2601693340323188
8,mw_late_winter_2018_seed_11_Transformer-MSE,0.24788711287758566,1.6094618439674377,1.6094618439674377,normalized_state_mse,0.24788711287758566,0.0,0.0,0.0,0.0,0.0,0.0,0.24788711287758566
9,mw_late_winter_2018_seed_11_Transformer-MSE,0.23972429606047543,1.52334729830424,1.52334729830424,normalized_state_mse,0.23972429606047543,0.0,0.0,0.0,0.0,0.0,0.0,0.23972429606047543
10,mw_late_winter_2018_seed_11_Transformer-MSE,0.23197329450737347,1.5431252717971802,1.5431252717971802,normalized_state_mse,0.23197329450737347,0.0,0.0,0.0,0.0,0.0,0.0,0.23197329450737347
11,mw_late_winter_2018_seed_11_Transformer-MSE,0.22675805200229993,1.5559841791788738,1.5559841791788738,normalized_state_mse,0.22675805200229993,0.0,0.0,0.0,0.0,0.0,0.0,0.22675805200229993
12,mw_late_winter_2018_seed_11_Transformer-MSE,0.2215848849578337,1.3750935196876526,1.3750935196876526,normalized_state_mse,0.2215848849578337,0.0,0.0,0.0,0.0,0.0,0.0,0.2215848849578337
