epoch,model,train_loss,val_loss,selection_loss,selection_metric,state_mse,real_sensor_mse,thermal_residual,hydraulic_residual,boundary_residual,energy_residual,smoothness,total_loss
1,mw_winter_2016_seed_22_GRU-MSE,0.8247505670244043,0.20133414616187414,0.20133414616187414,normalized_state_mse,0.8247505670244043,0.0,0.0,0.0,0.0,0.0,0.0,0.8247505670244043
2,mw_winter_2016_seed_22_GRU-MSE,0.5790984034538269,0.14674424876769385,0.14674424876769385,normalized_state_mse,0.5790984034538269,0.0,0.0,0.0,0.0,0.0,0.0,0.5790984034538269
3,mw_winter_2016_seed_22_GRU-MSE,0.4740019725127654,0.1462531586488088,0.1462531586488088,normalized_state_mse,0.4740019725127654,0.0,0.0,0.0,0.0,0.0,0.0,0.4740019725127654
4,mw_winter_2016_seed_22_GRU-MSE,0.41597753898663953,0.15283831705649695,0.15283831705649695,normalized_state_mse,0.41597753898663953,0.0,0.0,0.0,0.0,0.0,0.0,0.41597753898663953
5,mw_winter_2016_seed_22_GRU-MSE,0.38273857127536426,0.1433149017393589,0.1433149017393589,normalized_state_mse,0.38273857127536426,0.0,0.0,0.0,0.0,0.0,0.0,0.38273857127536426
6,mw_winter_2016_seed_22_GRU-MSE,0.3604157797314904,0.14580338820815086,0.14580338820815086,normalized_state_mse,0.3604157797314904,0.0,0.0,0.0,0.0,0.0,0.0,0.3604157797314904
7,mw_winter_2016_seed_22_GRU-MSE,0.3413694053888321,0.13223675141731897,0.13223675141731897,normalized_state_mse,0.3413694053888321,0.0,0.0,0.0,0.0,0.0,0.0,0.3413694053888321
8,mw_winter_2016_seed_22_GRU-MSE,0.3246232359246774,0.1331886276602745,0.1331886276602745,normalized_state_mse,0.3246232359246774,0.0,0.0,0.0,0.0,0.0,0.0,0.3246232359246774
9,mw_winter_2016_seed_22_GRU-MSE,0.31004014340313996,0.12863852828741074,0.12863852828741074,normalized_state_mse,0.31004014340313996,0.0,0.0,0.0,0.0,0.0,0.0,0.31004014340313996
10,mw_winter_2016_seed_22_GRU-MSE,0.29408150775866077,0.12788600847125053,0.12788600847125053,normalized_state_mse,0.29408150775866077,0.0,0.0,0.0,0.0,0.0,0.0,0.29408150775866077
11,mw_winter_2016_seed_22_GRU-MSE,0.28207817538218066,0.11944675073027611,0.11944675073027611,normalized_state_mse,0.28207817538218066,0.0,0.0,0.0,0.0,0.0,0.0,0.28207817538218066
12,mw_winter_2016_seed_22_GRU-MSE,0.27371730452234094,0.1206837110221386,0.1206837110221386,normalized_state_mse,0.27371730452234094,0.0,0.0,0.0,0.0,0.0,0.0,0.27371730452234094
