epoch,model,train_loss,val_loss,selection_loss,selection_metric,state_mse,real_sensor_mse,thermal_residual,hydraulic_residual,boundary_residual,energy_residual,heat_loss_residual,smoothness,total_loss
1,mw_late_winter_2018_seed_22_Proposed PI-GNN-GRU-v3 accuracy_mode,186.56969729336825,105.8404032389323,1.9652663071950276,normalized_state_mse,3.5231049711054023,183.04659201882103,0.6998301161961122,2.356104103001681,387.75477461381394,0.23735276541926645,6.527049238031561,4.00307111306624,186.56969729336825
2,mw_late_winter_2018_seed_22_Proposed PI-GNN-GRU-v3 accuracy_mode,68.63916154341264,47.63136672973633,1.755261778831482,normalized_state_mse,2.8868711428208784,65.75229020552202,5.145258697596463,2.414353132247925,277.21607832475144,0.2509799857031215,5.5595104044133965,16.321392492814496,68.63916154341264
3,mw_late_winter_2018_seed_22_Proposed PI-GNN-GRU-v3 accuracy_mode,25.680696140636098,40.99929110209147,1.3878473838170369,normalized_state_mse,1.9903849363327026,23.447070381858133,14.558992385864258,2.317519859834151,165.41299507834694,0.5571908246387135,3.870570269497958,27.642052737149324,25.680696140636098
4,mw_late_winter_2018_seed_22_Proposed PI-GNN-GRU-v3 accuracy_mode,15.521851019425826,14.187610944112143,1.5673818190892537,normalized_state_mse,1.011955131183971,14.200215209614147,7.216056953776967,1.196431197903373,109.70771373401989,2.139062935655767,1.6208787723021074,10.550137649882924,15.521851019425826
5,mw_late_winter_2018_seed_22_Proposed PI-GNN-GRU-v3 accuracy_mode,5.240252733230591,7.259294748306274,1.774845798810323,normalized_state_mse,0.68114220012318,4.150484301827171,4.505806142633611,1.3416456011208622,98.75448608398438,6.3988940065557305,0.8526104661551389,7.33416561646895,5.240252733230591
6,mw_late_winter_2018_seed_22_Proposed PI-GNN-GRU-v3 accuracy_mode,4.041990410197865,7.224619547526042,1.5158156951268513,normalized_state_mse,0.6167538653720509,2.923239968039773,2.567002448168668,0.6448383900252256,94.33194663307883,4.523383660749956,0.8524356294762004,4.418818820606578,4.041990410197865
7,mw_late_winter_2018_seed_22_Proposed PI-GNN-GRU-v3 accuracy_mode,3.2022218270735308,6.263571580251058,1.5120071570078533,normalized_state_mse,0.538166420026259,2.1810661012476142,3.2553798068653452,1.0157941308888523,89.32952672784978,5.115110375664451,0.718747388232838,4.060854586687955,3.2022218270735308
8,mw_late_winter_2018_seed_22_Proposed PI-GNN-GRU-v3 accuracy_mode,2.94227426702326,5.820747137069702,1.4781118830045064,normalized_state_mse,0.4764874387871135,2.0111101865768433,3.6079841310327705,1.0173986879262058,82.86325246637517,6.749774195931175,0.5678888261318207,3.9480438232421875,2.94227426702326
9,mw_late_winter_2018_seed_22_Proposed PI-GNN-GRU-v3 accuracy_mode,2.7808158180930396,6.464403390884399,1.5155022939046223,normalized_state_mse,0.42280948433009063,1.9404699152166194,4.961820689114657,1.0476111498746006,72.44940775090998,11.76331918889826,0.4568757794120095,3.7602973851290615,2.7808158180930396
10,mw_late_winter_2018_seed_22_Proposed PI-GNN-GRU-v3 accuracy_mode,2.4533265720714224,5.747647762298584,1.4172560771306355,normalized_state_mse,0.3785990923643112,1.7105753746899692,5.473808288574219,1.0403115370056846,59.97150767933238,17.043018080971457,0.4146335097876462,3.702764857899059,2.4533265720714224
11,mw_late_winter_2018_seed_22_Proposed PI-GNN-GRU-v3 accuracy_mode,2.2031593431125986,5.3670878410339355,1.2600836753845215,normalized_state_mse,0.34630341692404315,1.552324284206737,5.0930446711453525,1.0782283273610203,48.46705141934481,17.836687261408027,0.3705570846796036,3.634833812713623,2.2031593431125986
12,mw_late_winter_2018_seed_22_Proposed PI-GNN-GRU-v3 accuracy_mode,2.0380107922987505,5.267911275227864,1.2920983632405598,normalized_state_mse,0.31943315403027966,1.4616875540126453,4.089080030267889,1.0829807248982517,41.61722842129794,12.06192328713157,0.3349328731948679,3.5729991739446465,2.0380107922987505
