heat_loss_U_W_m2K,effective_velocity_factor,flow_proxy_blend,friction_factor,objective,return_RMSE_C,energy_residual_percent,mean_outlet_supply_C,mean_heat_loss_kW,thermal_delay_h,mean_head_drop_m,mean_flow_m3_s,near_optimal
0.316408421958935,1.226732808415469,0.973882643432114,0.02,1.971506576049512,1.9021207933524285,0.7926361259029683,80.13709433906924,1330.7827962355389,3.556910815712183,84.77405113758597,0.4416181366865066,False
0.44452598719770997,1.4175275927951452,0.9831063271204945,0.02,1.9769502831610735,1.862079062565667,1.3666360074335973,80.08280325078405,1868.3409899355254,3.5522450015235694,85.01821570247664,0.4421981946969246,False
0.24210468799822654,1.2240478151553504,0.9312648794678973,0.02,1.9780806595052542,1.9100345524068556,0.758702244379639,80.22705456401698,1017.7707590628643,3.5786291987031644,83.6529411183574,0.4389379954101216,False
0.25665939759920237,1.2563859714864678,0.9268364239178402,0.02,1.979540772009859,1.904402420913185,0.8484277601202337,80.22228224164414,1078.6256661353348,3.5809011995036735,83.53710979459461,0.4386594991821095,False
0.27245879381496874,1.3759589699841839,0.9115038813382147,0.02,1.9868345447023714,1.8872983262890073,1.1464054148734264,80.25108196420746,1144.5478978189738,3.588789831453976,83.1370357660539,0.4376952679222506,False
0.3032695856822737,1.361729108457389,0.9212929531624372,0.02,1.9910550134162082,1.8943604979810709,1.1196191218046594,80.21159259331442,1273.7800759446209,3.583749323374807,83.39229024755629,0.4383108819998833,False
0.33009688384937186,1.429678412755174,0.923664470330465,0.02,1.9937978479452947,1.8816126385732348,1.3110096464377472,80.20863594674618,1386.4425672893537,3.5825303311839476,83.45422059468153,0.4384600217120236,False
0.36414543226408735,1.2664662694742534,0.9662328848529045,0.02,1.9955009339774608,1.9164806369238574,0.9196527792258519,80.09832404210597,1530.0643372384666,3.56078976577828,84.57196230809677,0.44113705950611454,False
0.3872663506952666,1.4199218414290904,0.9448608216226482,0.02,1.9956659764025575,1.883444902610535,1.3238231219619085,80.1440558039394,1626.490268828618,3.571671834972122,84.00933999825516,0.4397930155325026,False
0.33258781949546024,1.164161112707457,0.9910111624459943,0.02,1.997705055277756,1.9422604955652023,0.625570817306625,80.08285925823752,1398.855562917896,3.5482560584144363,85.22790016015735,0.44269531311582355,False
0.31018652996550766,1.2071732418417538,0.9593656729691862,0.02,2.00334656826504,1.9383755431622742,0.7375227233567282,80.13485910674842,1303.7749148560404,3.5642791246519963,84.39086444037555,0.440705195036672,False
0.4730159939387315,1.3448418308914438,0.9987714654824311,0.02,2.0057524836983744,1.906351123121035,1.185554258467898,80.01527501708871,1987.519910676019,3.5443487541371677,85.43413839398036,0.44318334220394445,False
0.10169018593754377,1.224406802849134,0.8711109776645098,0.02,2.0072078793480723,1.9373810183934785,0.7404256839348919,80.4025452820571,427.47888119313296,3.6097394493300428,82.09023625565614,0.4351550434163418,False
0.27592754942534414,1.412691973639084,0.9021802421724251,0.02,2.0101330165795566,1.9028846821926089,1.2392810374981238,80.259959343737,1158.738917218061,3.5936038841262694,82.89448590176269,0.4371089239227077,False
0.2588383344881938,1.283032336264051,0.9110530574859986,0.02,2.011528178854565,1.9303965070122293,0.9216031676066987,80.23037448324949,1087.1069622361981,3.589022307504856,83.12529505080663,0.4376669165611675,False
0.3579375670989188,1.5489179021771946,0.9170168774342864,0.02,2.0156592988927606,1.877892273002021,1.6208928180372277,80.22350883659269,1503.096471189173,3.5859493823222053,83.28071446273823,0.43804196861743583,False
0.5452112095106182,1.5124278202248167,0.9904611431395552,0.02,2.0234899557730825,1.8812485781891874,1.7101497359978204,80.02422845552312,2289.964153334059,3.54853331950366,85.21329739290964,0.4426607235618706,False
0.23983981319425146,1.0138138415408762,0.9524896597505081,0.02,2.027853547208612,2.0024336001374694,0.2339158278218184,80.11925373072565,1007.9468757557933,3.5677798142530266,84.20983580939165,0.44027277706983964,False
0.2810237646572075,1.3281049324819683,0.9042519372311103,0.02,2.0297130321250667,1.9392718831375062,1.0394166307643513,80.22267833942482,1179.723069880799,3.592533094975432,82.94833211627059,0.4372392084548462,False
