epoch,model,train_loss,val_loss,selection_loss,selection_metric,state_mse,real_sensor_mse,thermal_residual,hydraulic_residual,boundary_residual,energy_residual,heat_loss_residual,smoothness,total_loss
1,mw_shoulder_2016_seed_33_Proposed PI-GNN-GRU-v3 balanced_mode,152.59284348921344,103.18882497151692,2.5437282721201577,normalized_state_mse,3.324442364952781,149.26840071244672,1.1494909931312909,25.687894994562324,4474.319602272727,0.13732412999326532,10.195085005326705,1.6059372262521223,152.59284348921344
2,mw_shoulder_2016_seed_33_Proposed PI-GNN-GRU-v3 balanced_mode,74.44297443736683,41.075740814208984,1.6111988226572673,normalized_state_mse,2.5115166143937544,71.93145751953125,4.875337600708008,26.365276856855914,3182.0563520951705,0.3524668270891363,7.689151980660179,4.228681737726385,74.44297443736683
3,mw_shoulder_2016_seed_33_Proposed PI-GNN-GRU-v3 balanced_mode,36.65003134987571,23.03573163350423,0.6874386866887411,normalized_state_mse,1.392639853737571,26.10006332397461,7.6936798962679775,26.450592214410957,1782.277587890625,1.2633493542671204,3.470805384896018,4.544588804244995,36.65003134987571
4,mw_shoulder_2016_seed_33_Proposed PI-GNN-GRU-v3 balanced_mode,29.53294528614391,20.502171834309895,0.45390745004018146,normalized_state_mse,0.7080030712214384,16.527079582214355,5.1182214563543145,22.956300388682973,1191.507657137784,2.9444430524652656,0.9094633297486738,2.399605306712064,29.53294528614391
5,mw_shoulder_2016_seed_33_Proposed PI-GNN-GRU-v3 balanced_mode,23.629498741843484,16.136370023091633,0.4854735831419627,normalized_state_mse,0.5916669585488059,7.207215157422152,6.457763455130837,8.749015786431052,1026.5840565074575,5.2176218249581074,0.8479717428034003,3.4565364230762827,23.629498741843484
6,mw_shoulder_2016_seed_33_Proposed PI-GNN-GRU-v3 balanced_mode,16.826326023448598,6.643238703409831,0.4823957085609436,normalized_state_mse,0.585071628743952,4.512606143951416,10.341342839327725,1.9967366673729636,553.1356284401634,7.771847941658714,0.7195753780278292,4.803964918309992,16.826326023448598
7,mw_shoulder_2016_seed_33_Proposed PI-GNN-GRU-v3 balanced_mode,10.754951520399613,5.444815397262573,0.3548033833503723,normalized_state_mse,0.5338128127835013,2.8674091642553154,10.78730921311812,2.353109912438826,333.4273404208097,7.353232297030362,0.6193799051371488,3.805797750299627,10.754951520399613
8,mw_shoulder_2016_seed_33_Proposed PI-GNN-GRU-v3 balanced_mode,8.916024034673518,3.537671168645223,0.18842379748821259,normalized_state_mse,0.39354215426878497,2.0900013663552026,8.98424009843306,1.8334611004049128,292.43500726873225,7.397639534690163,0.4564941715110432,3.871650912544944,8.916024034673518
9,mw_shoulder_2016_seed_33_Proposed PI-GNN-GRU-v3 balanced_mode,7.945478482679888,2.7933914264043174,0.15298027793566385,normalized_state_mse,0.3376827050339092,1.837729356505654,8.615163499658758,1.5880305875431409,261.08110601251775,6.150887532667681,0.45922824198549445,3.9649241404099898,7.945478482679888
10,mw_shoulder_2016_seed_33_Proposed PI-GNN-GRU-v3 balanced_mode,7.392128814350475,2.5997703472773233,0.13085420429706573,normalized_state_mse,0.30602091550827026,1.7165208404714412,8.759408083829014,1.4452219768003984,240.9092656915838,6.008899558674205,0.4548498663035306,3.9778955199501733,7.392128814350475
11,mw_shoulder_2016_seed_33_Proposed PI-GNN-GRU-v3 balanced_mode,6.590016668493098,2.491774400075277,0.1108597790201505,normalized_state_mse,0.28311244466088037,1.542383779178966,8.681876269253818,1.4988433881239458,210.8027801513672,6.023051868785512,0.4129318649118597,4.006875601681796,6.590016668493098
12,mw_shoulder_2016_seed_33_Proposed PI-GNN-GRU-v3 balanced_mode,5.801753997802734,3.9159087340037027,0.09633527944485347,normalized_state_mse,0.28338637812571094,1.4808969497680664,9.503881411118941,1.3743551752784036,172.5364990234375,5.833102226257324,0.43707501888275146,4.271564483642578,5.801753997802734
