epoch,model,train_loss,val_loss,selection_loss,selection_metric,state_mse,real_sensor_mse,thermal_residual,hydraulic_residual,boundary_residual,energy_residual,heat_loss_residual,smoothness,total_loss
1,mw_shoulder_2016_seed_11_Proposed PI-GNN-GRU-v3 balanced_mode,164.1574381048029,106.45514424641927,2.629322369893392,normalized_state_mse,3.4313587925650855,160.7260776866566,0.27274694767865265,18.4721135226163,3242.1657270951705,0.11423849043521014,11.902021754871715,1.2303231006318873,164.1574381048029
2,mw_shoulder_2016_seed_11_Proposed PI-GNN-GRU-v3 balanced_mode,74.40585500543767,39.078277587890625,1.6556371450424194,normalized_state_mse,2.729692589152943,71.67616271972656,1.336833899671381,18.456568371165883,2684.74365234375,0.2680174180052497,9.892835010181773,3.0920838009227407,74.40585500543767
3,mw_shoulder_2016_seed_11_Proposed PI-GNN-GRU-v3 balanced_mode,35.20227258855646,18.957775751749676,0.5917591651280721,normalized_state_mse,1.5604112635959277,25.362517270174894,2.753663344816728,18.133039301091973,1627.1955843838778,0.8908504247665405,5.001424876126376,2.8398280143737793,35.20227258855646
4,mw_shoulder_2016_seed_11_Proposed PI-GNN-GRU-v3 balanced_mode,24.875471982088957,17.895203908284504,0.5352994104226431,normalized_state_mse,0.7414862296798013,15.256172266873447,3.6834648739207876,14.422008601101963,861.905928178267,2.119251251220703,1.2463857910849832,2.24793663891879,24.875471982088957
5,mw_shoulder_2016_seed_11_Proposed PI-GNN-GRU-v3 balanced_mode,17.26330497048118,15.747152964274088,0.567167858282725,normalized_state_mse,0.5986981256441637,5.604252663525668,6.75586631081321,3.4460673982446846,712.4780911532315,6.080497459931807,1.010895853692835,3.9896537607366387,17.26330497048118
6,mw_shoulder_2016_seed_11_Proposed PI-GNN-GRU-v3 balanced_mode,15.943747953935103,6.303548971811931,0.42574454347292584,normalized_state_mse,0.5871629444035616,4.364498138427734,8.227048873901367,0.8514566854997114,523.2581759366122,6.479511954567649,0.9514292749491605,4.84649133682251,15.943747953935103
7,mw_shoulder_2016_seed_11_Proposed PI-GNN-GRU-v3 balanced_mode,10.465450807051225,4.259382963180542,0.402702530225118,normalized_state_mse,0.5122538967566057,3.264121640812267,7.058967546983198,1.427100344137712,310.21525435014206,7.616648153825239,0.7518637126142328,3.918976805426858,10.465450807051225
8,mw_shoulder_2016_seed_11_Proposed PI-GNN-GRU-v3 balanced_mode,8.046276959505947,3.2600642840067544,0.19748084247112274,normalized_state_mse,0.42447650974447076,2.353366266597401,6.798830986022949,1.087340685454282,240.55080621892756,7.076741435311058,0.555635931816968,3.881243207237937,8.046276959505947
9,mw_shoulder_2016_seed_11_Proposed PI-GNN-GRU-v3 balanced_mode,6.994572032581676,1.9449231624603271,0.17079259951909384,normalized_state_mse,0.32541902363300323,1.9731579477136785,6.664112351157448,1.186567870053378,212.8519522927024,5.76680833643133,0.4859666309573434,3.8982751152732154,6.994572032581676
10,mw_shoulder_2016_seed_11_Proposed PI-GNN-GRU-v3 balanced_mode,6.546909852461382,1.957623541355133,0.14607183883587518,normalized_state_mse,0.2903802679343657,1.8224432251670144,6.448840834877708,1.1732254949483005,200.07153459028765,6.269309824163264,0.4761989170854742,3.8588369326158003,6.546909852461382
11,mw_shoulder_2016_seed_11_Proposed PI-GNN-GRU-v3 balanced_mode,5.967246142300692,1.6178685029347737,0.14123248308897018,normalized_state_mse,0.2793152359398929,1.6660951050845059,6.160559740933505,1.0609663670713252,180.48414195667613,5.922429258173162,0.45758654312653974,3.821085279638117,5.967246142300692
12,mw_shoulder_2016_seed_11_Proposed PI-GNN-GRU-v3 balanced_mode,5.725722919810902,2.0695343613624573,0.12546617537736893,normalized_state_mse,0.27229025824503467,1.6478682214563543,6.439959309317849,1.0469058156013489,168.75514498623934,6.422303806651723,0.4536923142996701,3.753091877157038,5.725722919810902
