epoch,model,train_loss,val_loss,selection_loss,selection_metric,state_mse,real_sensor_mse,thermal_residual,hydraulic_residual,boundary_residual,energy_residual,heat_loss_residual,smoothness,total_loss
1,seed_22_Proposed PI-GNN-GRU-v3 accuracy_mode,90.79072904948032,1.075270482472011,0.34191593740667614,normalized_state_mse,1.796954510789929,88.99377422260515,14.79673424792109,0.5157150037473801,18.296004884170763,5.524716314267028,3.3411272607856626,10.674751046029003,90.79072904948032
2,seed_22_Proposed PI-GNN-GRU-v3 accuracy_mode,3.6191691449194243,0.81366885134152,0.19054049093808448,normalized_state_mse,0.552368299753377,3.0668008490042253,11.593318541844686,0.9357633482326161,7.904005285465356,9.54122882900816,0.7515091074235511,5.013895536914016,3.6191691449194243
3,seed_22_Proposed PI-GNN-GRU-v3 accuracy_mode,2.9880702098210654,1.2466120421886444,0.12105697499854225,normalized_state_mse,0.48355234922333196,2.474420276555148,9.144819353566024,0.9829885833191149,6.916147044210723,10.454861547007706,0.5827286076365095,4.219978328907128,2.9880702098210654
4,seed_22_Proposed PI-GNN-GRU-v3 accuracy_mode,2.9120553840290415,0.5455211997032166,0.1997439967734473,normalized_state_mse,0.4501989817980564,2.411405845121904,6.809288993026271,0.9597640565850518,6.83563148614132,9.628837375929862,0.5848530036481944,3.5200501644250117,2.9120553840290415
5,seed_22_Proposed PI-GNN-GRU-v3 accuracy_mode,2.6247478145541567,0.43287998544318335,0.14681983792356082,normalized_state_mse,0.4388465166769244,2.0976227341276226,9.309451999086322,0.9803073437828006,6.5939306761279255,9.225028240319455,0.5461423539302566,3.182424718683416,2.6247478145541567
6,seed_22_Proposed PI-GNN-GRU-v3 accuracy_mode,2.494436769774466,0.35860867904765265,0.09095177852681705,normalized_state_mse,0.4045850829870412,2.002168935356718,5.73421488386212,1.0048621716824444,6.0244707121993555,9.248251734357892,0.4712035359080994,2.824609198353507,2.494436769774466
7,seed_22_Proposed PI-GNN-GRU-v3 accuracy_mode,2.416633109251658,0.43615580243723734,0.12183642493827003,normalized_state_mse,0.3909383268293106,1.938365961566116,5.96216360727946,0.9740317084572532,5.513242230270848,9.91673630656618,0.4454928169196302,2.73607380101175,2.416633109251658
8,seed_22_Proposed PI-GNN-GRU-v3 accuracy_mode,2.0602500077449912,0.2967354144368853,0.10565793939999171,normalized_state_mse,0.38419048736492795,1.5850221930128154,6.474603949171124,0.9953875108198686,5.379201437487747,10.44798189943487,0.43430746188669495,2.7087335044687446,2.0602500077449912
9,seed_22_Proposed PI-GNN-GRU-v3 accuracy_mode,2.06892969752803,0.3232017084956169,0.09515125676989555,normalized_state_mse,0.36877411062067206,1.6022611206228083,7.569565317847512,0.9877804580963019,4.8904547041112725,11.730056936090643,0.40623091048363486,2.5585879322254295,2.06892969752803
10,seed_22_Proposed PI-GNN-GRU-v3 accuracy_mode,2.0533609010956506,0.24210832800183976,0.07227870276463884,normalized_state_mse,0.3641058291223916,1.5893105566501617,7.939197388562289,0.9880674363988818,4.794019209616112,11.6141075220975,0.38004552539099345,2.460144275968725,2.0533609010956506
11,seed_22_Proposed PI-GNN-GRU-v3 accuracy_mode,1.854667609388178,0.2567354568413326,0.0845120692891734,normalized_state_mse,0.35823911597782915,1.3872764733704654,9.21910505583792,0.9804302126620755,4.937339479273016,10.614316420121627,0.37971624224023387,2.3671613227237356,1.854667609388178
12,seed_22_Proposed PI-GNN-GRU-v3 accuracy_mode,1.6673097800124774,0.38966069370508194,0.08542152853416544,normalized_state_mse,0.3419740598535899,1.23563505302776,7.065919240315755,0.9866993644020774,4.112877265973524,11.53805552106915,0.32998653704469855,2.3004442435322385,1.6673097800124774
13,seed_22_Proposed PI-GNN-GRU-v3 accuracy_mode,1.5980303666808389,0.24288202396460942,0.07830425085765975,normalized_state_mse,0.31627351361693756,1.1932402442802081,7.215128999767882,0.9811132234154325,3.5253258708751565,12.251077594179096,0.2964766963639043,2.2667133428833703,1.5980303666808389
14,seed_22_Proposed PI-GNN-GRU-v3 accuracy_mode,1.8438965913021204,0.3134996294975281,0.08442670372979981,normalized_state_mse,0.32673305611718784,1.3945629009694764,11.651315428993918,0.9693792552659006,3.657013490344539,12.438890406579683,0.34359201777613524,2.209454236608563,1.8438965913021204
15,seed_22_Proposed PI-GNN-GRU-v3 accuracy_mode,1.5261789271325776,0.21208074050290243,0.086668746812003,normalized_state_mse,0.3381021415645426,1.0680297540895867,11.292337403152928,0.9738112706126589,3.629020499460625,12.66280991380865,0.403125444596464,2.1958444967414392,1.5261789271325776
16,seed_22_Proposed PI-GNN-GRU-v3 accuracy_mode,1.3795085188114282,0.27274552785924505,0.0678992560133338,normalized_state_mse,0.3036157836516698,0.9732523578586001,9.438843835483897,0.979626353039886,3.110949238141378,11.892260443080556,0.2680920986740878,2.1747035474488228,1.3795085188114282
17,seed_22_Proposed PI-GNN-GRU-v3 accuracy_mode,1.5220898416909305,0.2683457923786981,0.10444836025791508,normalized_state_mse,0.31093888221816585,1.1030141521583905,9.91275212981484,0.9857365078095234,3.2496677655162234,13.028711626023957,0.35412442830927443,2.1885183291001753,1.5220898416909305
18,seed_22_Proposed PI-GNN-GRU-v3 accuracy_mode,1.2440522782730334,0.23648540994950704,0.05884028332574027,normalized_state_mse,0.28478370313391543,0.8582599072745352,9.758231437567508,0.9768464014385686,2.6085847453637556,10.452292370073723,0.2595732572178046,2.113471452033881,1.2440522782730334
19,seed_22_Proposed PI-GNN-GRU-v3 accuracy_mode,1.210174018686468,0.2522504840578352,0.06977183997098889,normalized_state_mse,0.2677197635286685,0.8406983478502794,9.798031640775276,0.97725669001088,2.588398305755673,11.08704474478057,0.20755963625781465,2.079566727985035,1.210174018686468
20,seed_22_Proposed PI-GNN-GRU-v3 accuracy_mode,1.2594020601474878,0.31395815525736126,0.10907278422798429,normalized_state_mse,0.27802916187228577,0.8801054801001693,9.692093776934074,0.9988262304528193,2.763100421789921,10.42265087185484,0.24186488590908772,2.0990506573156877,1.2594020601474878
