epoch,model,train_loss,val_loss,selection_loss,selection_metric,state_mse,real_sensor_mse,thermal_residual,hydraulic_residual,boundary_residual,energy_residual,smoothness,total_loss
1,seed_33_GRU-MSE,0.5769087483711315,0.1464389158146722,0.1464389158146722,normalized_state_mse,0.5769087483711315,0.0,0.0,0.0,0.0,0.0,0.0,0.5769087483711315
2,seed_33_GRU-MSE,0.36250506872029015,0.10016321736787047,0.10016321736787047,normalized_state_mse,0.36250506872029015,0.0,0.0,0.0,0.0,0.0,0.0,0.36250506872029015
3,seed_33_GRU-MSE,0.31414370114604634,0.08928147756627627,0.08928147756627627,normalized_state_mse,0.31414370114604634,0.0,0.0,0.0,0.0,0.0,0.0,0.31414370114604634
4,seed_33_GRU-MSE,0.2854134613140063,0.08741447223084313,0.08741447223084313,normalized_state_mse,0.2854134613140063,0.0,0.0,0.0,0.0,0.0,0.0,0.2854134613140063
5,seed_33_GRU-MSE,0.26242092443686543,0.07950935645827226,0.07950935645827226,normalized_state_mse,0.26242092443686543,0.0,0.0,0.0,0.0,0.0,0.0,0.26242092443686543
6,seed_33_GRU-MSE,0.24573615390920278,0.06612047446625573,0.06612047446625573,normalized_state_mse,0.24573615390920278,0.0,0.0,0.0,0.0,0.0,0.0,0.24573615390920278
7,seed_33_GRU-MSE,0.26179048729439575,0.0869497364120824,0.0869497364120824,normalized_state_mse,0.26179048729439575,0.0,0.0,0.0,0.0,0.0,0.0,0.26179048729439575
8,seed_33_GRU-MSE,0.22101743474151148,0.07762630869235311,0.07762630869235311,normalized_state_mse,0.22101743474151148,0.0,0.0,0.0,0.0,0.0,0.0,0.22101743474151148
9,seed_33_GRU-MSE,0.20833813839338042,0.0674391013703176,0.0674391013703176,normalized_state_mse,0.20833813839338042,0.0,0.0,0.0,0.0,0.0,0.0,0.20833813839338042
10,seed_33_GRU-MSE,0.20012830655005845,0.06826190144887992,0.06826190144887992,normalized_state_mse,0.20012830655005845,0.0,0.0,0.0,0.0,0.0,0.0,0.20012830655005845
11,seed_33_GRU-MSE,0.19242860258302905,0.07922339492610522,0.07922339492610522,normalized_state_mse,0.19242860258302905,0.0,0.0,0.0,0.0,0.0,0.0,0.19242860258302905
12,seed_33_GRU-MSE,0.19418854345426415,0.06440101364361388,0.06440101364361388,normalized_state_mse,0.19418854345426415,0.0,0.0,0.0,0.0,0.0,0.0,0.19418854345426415
13,seed_33_GRU-MSE,0.18405638793201157,0.07443333896143096,0.07443333896143096,normalized_state_mse,0.18405638793201157,0.0,0.0,0.0,0.0,0.0,0.0,0.18405638793201157
14,seed_33_GRU-MSE,0.17982100497818354,0.08978079977844443,0.08978079977844443,normalized_state_mse,0.17982100497818354,0.0,0.0,0.0,0.0,0.0,0.0,0.17982100497818354
15,seed_33_GRU-MSE,0.17073887180198322,0.06083552073687315,0.06083552073687315,normalized_state_mse,0.17073887180198322,0.0,0.0,0.0,0.0,0.0,0.0,0.17073887180198322
16,seed_33_GRU-MSE,0.16437640159644865,0.06335392980171102,0.06335392980171102,normalized_state_mse,0.16437640159644865,0.0,0.0,0.0,0.0,0.0,0.0,0.16437640159644865
17,seed_33_GRU-MSE,0.1591224796844251,0.07564402717564787,0.07564402717564787,normalized_state_mse,0.1591224796844251,0.0,0.0,0.0,0.0,0.0,0.0,0.1591224796844251
18,seed_33_GRU-MSE,0.15255789159599578,0.07585314581436771,0.07585314581436771,normalized_state_mse,0.15255789159599578,0.0,0.0,0.0,0.0,0.0,0.0,0.15255789159599578
19,seed_33_GRU-MSE,0.15072382884946736,0.05412820912897587,0.05412820912897587,normalized_state_mse,0.15072382884946736,0.0,0.0,0.0,0.0,0.0,0.0,0.15072382884946736
20,seed_33_GRU-MSE,0.14862724856445284,0.11141819267400674,0.11141819267400674,normalized_state_mse,0.14862724856445284,0.0,0.0,0.0,0.0,0.0,0.0,0.14862724856445284
