epoch,model,train_loss,val_loss,selection_loss,selection_metric,state_mse,real_sensor_mse,thermal_residual,hydraulic_residual,boundary_residual,energy_residual,heat_loss_residual,smoothness,total_loss
1,mw_late_winter_2018_seed_22_Proposed PI-GNN-GRU-v3 balanced_mode,186.56969729336825,105.8404032389323,1.9652663071950276,normalized_state_mse,3.5231049711054023,183.04659201882103,0.6998301161961122,2.356104103001681,387.75477461381394,0.23735276541926645,6.527049238031561,4.00307111306624,186.56969729336825
2,mw_late_winter_2018_seed_22_Proposed PI-GNN-GRU-v3 balanced_mode,68.63916154341264,47.63136672973633,1.755261778831482,normalized_state_mse,2.8868711428208784,65.75229020552202,5.145258697596463,2.414353132247925,277.21607832475144,0.2509799857031215,5.5595104044133965,16.321392492814496,68.63916154341264
3,mw_late_winter_2018_seed_22_Proposed PI-GNN-GRU-v3 balanced_mode,26.483943765813653,41.89725875854492,1.34299502770106,normalized_state_mse,1.960816036571156,23.47617461464622,13.137109583074396,2.3210527246648613,165.46765899658203,0.5671687749299136,3.7943557392467153,26.31307168440385,26.483943765813653
4,mw_late_winter_2018_seed_22_Proposed PI-GNN-GRU-v3 balanced_mode,16.59530154141513,16.639468828837078,1.6704113483428955,normalized_state_mse,0.9376868605613708,14.435740904374557,3.5773915377530185,1.2341695509173654,108.41414087468928,2.1652264269915493,1.415028761733662,7.2220707373185595,16.59530154141513
5,mw_late_winter_2018_seed_22_Proposed PI-GNN-GRU-v3 balanced_mode,6.7900473854758525,8.501110871632894,1.7203671137491863,normalized_state_mse,0.676526354117827,4.472555789080533,3.0350957350297407,1.2905761138959364,96.33953857421875,4.768648386001587,0.8513366661288522,5.479357589374889,6.7900473854758525
6,mw_late_winter_2018_seed_22_Proposed PI-GNN-GRU-v3 balanced_mode,6.149157610806552,14.43365208307902,1.6200774510701497,normalized_state_mse,0.6327865828167308,3.4605493545532227,2.2344200177626177,0.7329466315833005,93.70717516812411,2.710068789395419,0.8387793736024336,3.9619436264038086,6.149157610806552
7,mw_late_winter_2018_seed_22_Proposed PI-GNN-GRU-v3 balanced_mode,5.650459289550781,10.041993935902914,1.6332249244054158,normalized_state_mse,0.587922602891922,2.9761209054426714,2.316454844041304,0.945201879197901,94.87983426180753,2.6047484549609097,0.792814474214207,4.0233330076391045,5.650459289550781
8,mw_late_winter_2018_seed_22_Proposed PI-GNN-GRU-v3 balanced_mode,4.503130197525024,8.472166538238525,1.538322905699412,normalized_state_mse,0.5381336510181427,2.0180425969037143,2.3427084142511543,0.9232100627639077,87.59017458829013,3.382254947315563,0.6992650004950437,3.7471456961198286,4.503130197525024
9,mw_late_winter_2018_seed_22_Proposed PI-GNN-GRU-v3 balanced_mode,3.8681653412905606,7.186233917872111,1.289070188999176,normalized_state_mse,0.4561602500351993,1.806560147892345,2.431535157290372,1.0151647979562932,69.21239298040217,5.452411868355491,0.5607251524925232,3.8371500101956455,3.8681653412905606
10,mw_late_winter_2018_seed_22_Proposed PI-GNN-GRU-v3 balanced_mode,3.255166530609131,8.844220161437988,1.40419203042984,normalized_state_mse,0.37446842274882575,1.732525272802873,2.5878241062164307,1.055627936666662,46.042903900146484,5.344736315987327,0.45082213661887427,3.7710880799727007,3.255166530609131
11,mw_late_winter_2018_seed_22_Proposed PI-GNN-GRU-v3 balanced_mode,2.997217069972645,6.782164573669434,1.1528369188308716,normalized_state_mse,0.3415181907740506,1.5875941189852627,2.6923217339949175,1.082513857971538,42.10143540122292,4.755373087796298,0.39638972959735175,3.6584356047890405,2.997217069972645
12,mw_late_winter_2018_seed_22_Proposed PI-GNN-GRU-v3 balanced_mode,2.85113508051092,7.695601383845012,1.2947660287221272,normalized_state_mse,0.32490587776357477,1.5038322752172297,2.643661629069935,1.0516679232770747,40.29872079329057,4.201264771548185,0.3629374598914927,3.5128333785317163,2.85113508051092
