epoch,model,train_loss,val_loss,selection_loss,selection_metric,state_mse,real_sensor_mse,thermal_residual,hydraulic_residual,boundary_residual,energy_residual,smoothness,total_loss
1,mw_shoulder_2016_seed_11_GRU-MSE,0.8093208128755743,0.5073438088099161,0.5073438088099161,normalized_state_mse,0.8093208128755743,0.0,0.0,0.0,0.0,0.0,0.0,0.8093208128755743
2,mw_shoulder_2016_seed_11_GRU-MSE,0.5254564962603829,0.30967584252357483,0.30967584252357483,normalized_state_mse,0.5254564962603829,0.0,0.0,0.0,0.0,0.0,0.0,0.5254564962603829
3,mw_shoulder_2016_seed_11_GRU-MSE,0.39072333953597327,0.18935970962047577,0.18935970962047577,normalized_state_mse,0.39072333953597327,0.0,0.0,0.0,0.0,0.0,0.0,0.39072333953597327
4,mw_shoulder_2016_seed_11_GRU-MSE,0.3141736767508767,0.14989662418762842,0.14989662418762842,normalized_state_mse,0.3141736767508767,0.0,0.0,0.0,0.0,0.0,0.0,0.3141736767508767
5,mw_shoulder_2016_seed_11_GRU-MSE,0.2754748206246983,0.12742627412080765,0.12742627412080765,normalized_state_mse,0.2754748206246983,0.0,0.0,0.0,0.0,0.0,0.0,0.2754748206246983
6,mw_shoulder_2016_seed_11_GRU-MSE,0.25341683490709827,0.11798243472973506,0.11798243472973506,normalized_state_mse,0.25341683490709827,0.0,0.0,0.0,0.0,0.0,0.0,0.25341683490709827
7,mw_shoulder_2016_seed_11_GRU-MSE,0.23871527070348914,0.11129703372716904,0.11129703372716904,normalized_state_mse,0.23871527070348914,0.0,0.0,0.0,0.0,0.0,0.0,0.23871527070348914
8,mw_shoulder_2016_seed_11_GRU-MSE,0.22730559652501886,0.10267723351716995,0.10267723351716995,normalized_state_mse,0.22730559652501886,0.0,0.0,0.0,0.0,0.0,0.0,0.22730559652501886
9,mw_shoulder_2016_seed_11_GRU-MSE,0.2182963409207084,0.10011448462804158,0.10011448462804158,normalized_state_mse,0.2182963409207084,0.0,0.0,0.0,0.0,0.0,0.0,0.2182963409207084
10,mw_shoulder_2016_seed_11_GRU-MSE,0.210839721289548,0.10335977127154668,0.10335977127154668,normalized_state_mse,0.210839721289548,0.0,0.0,0.0,0.0,0.0,0.0,0.210839721289548
11,mw_shoulder_2016_seed_11_GRU-MSE,0.20341626757925207,0.09838834901650746,0.09838834901650746,normalized_state_mse,0.20341626757925207,0.0,0.0,0.0,0.0,0.0,0.0,0.20341626757925207
12,mw_shoulder_2016_seed_11_GRU-MSE,0.1954991573637182,0.09443225959936778,0.09443225959936778,normalized_state_mse,0.1954991573637182,0.0,0.0,0.0,0.0,0.0,0.0,0.1954991573637182
